region_id,target,pred_stat,top_evidence,top_factor_id,top_factor_label,top_factor_kind,top_baseline_type,top_baseline_value,top_freq,top_delta_mean,top_direction,top_score
148,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.3325187681730732, ""p50"": 1.3080976605415344, ""p95"": 1.4172388076782225}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9506459832191467, ""freq"": 0.7462932454695222, ""delta_mean"": -1.0020196437835693, ""direction"": ""decrease"", ""score"": 0.7478004919834546}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9506459832191467, ""freq"": 0.13344316309719934, ""delta_mean"": -0.6607099771499634, ""direction"": ""decrease"", ""score"": 0.0881672292407694}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9506459832191467, ""freq"": 0.06177924217462932, ""delta_mean"": -1.0603593587875366, ""direction"": ""decrease"", ""score"": 0.06550819761866988}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9506459832191467, ""freq"": 0.05354200988467875, ""delta_mean"": -1.022165060043335, ""direction"": ""decrease"", ""score"": 0.054728771748613486}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9506459832191467, ""freq"": 0.004942339373970346, ""delta_mean"": 1.1247153282165527, ""direction"": ""increase"", ""score"": 0.005558724851152649}]",23,red_green_ratio,aux_feature,region_mean,-0.9506459832191467,0.7462932454695222,-1.0020196437835693,decrease,0.7478004919834546
149,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.5351464060374669, ""p50"": 1.5512651801109314, ""p95"": 1.6398954570293427}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8191537261009216, ""freq"": 0.8807142857142857, ""delta_mean"": -0.8522462248802185, ""direction"": ""decrease"", ""score"": 0.7505854251980781}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8191537261009216, ""freq"": 0.11571428571428571, ""delta_mean"": -0.5741338133811951, ""direction"": ""decrease"", ""score"": 0.066435484119824}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8191537261009216, ""freq"": 0.002857142857142857, ""delta_mean"": -0.5528693795204163, ""direction"": ""decrease"", ""score"": 0.0015796267986297608}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8191537261009216, ""freq"": 0.0007142857142857143, ""delta_mean"": -0.7744553089141846, ""direction"": ""decrease"", ""score"": 0.0005531823635101319}]",19,ndre,aux_feature,region_mean,-0.8191537261009216,0.8807142857142857,-0.8522462248802185,decrease,0.7505854251980781
150,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.5223813373049746, ""p50"": 1.5252948999404907, ""p95"": 1.647224462032318}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.619978129863739, ""freq"": 0.6806747558449245, ""delta_mean"": -0.6651777029037476, ""direction"": ""decrease"", ""score"": 0.4527696705174961}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.619978129863739, ""freq"": 0.16158626812666468, ""delta_mean"": -0.5093913674354553, ""direction"": ""decrease"", ""score"": 0.08231065007983385}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.619978129863739, ""freq"": 0.07783367860313702, ""delta_mean"": -0.4084295630455017, ""direction"": ""decrease"", ""score"": 0.03178957534210327}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.619978129863739, ""freq"": 0.06185261911808227, ""delta_mean"": -0.6247766017913818, ""direction"": ""decrease"", ""score"": 0.0386440691844921}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.619978129863739, ""freq"": 0.017756732761171946, ""delta_mean"": -0.8266723155975342, ""direction"": ""decrease"", ""score"": 0.01467899938912461}]",19,ndre,aux_feature,region_mean,-0.619978129863739,0.6806747558449245,-0.6651777029037476,decrease,0.4527696705174961
151,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.4477277980280308, ""p50"": 1.4076255559921265, ""p95"": 1.675805151462555}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9428716897964478, ""freq"": 0.8653846153846154, ""delta_mean"": -0.9752959609031677, ""direction"": ""decrease"", ""score"": 0.8440061200123568}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9428716897964478, ""freq"": 0.12398785425101215, ""delta_mean"": -0.7208725214004517, ""direction"": ""decrease"", ""score"": 0.08937943711695884}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9428716897964478, ""freq"": 0.00708502024291498, ""delta_mean"": -0.9104021787643433, ""direction"": ""decrease"", ""score"": 0.006450217865739274}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9428716897964478, ""freq"": 0.00354251012145749, ""delta_mean"": -0.8569900393486023, ""direction"": ""decrease"", ""score"": 0.003035895888380676}]",23,red_green_ratio,aux_feature,region_mean,-0.9428716897964478,0.8653846153846154,-0.9752959609031677,decrease,0.8440061200123568
152,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.6071773651914343, ""p50"": 1.5411314964294434, ""p95"": 2.021616578102112}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7787647843360901, ""freq"": 0.4731290808638875, ""delta_mean"": -0.932231605052948, ""direction"": ""decrease"", ""score"": 0.44106588245096784}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7787647843360901, ""freq"": 0.19588146659969866, ""delta_mean"": -0.5901772379875183, ""direction"": ""decrease"", ""score"": 0.11560478293075448}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7787647843360901, ""freq"": 0.16825715720743345, ""delta_mean"": -0.9083694815635681, ""direction"": ""decrease"", ""score"": 0.1528396666618761}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7787647843360901, ""freq"": 0.08638874937217479, ""delta_mean"": -0.8926737308502197, ""direction"": ""decrease"", ""score"": 0.07711696720554385}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7787647843360901, ""freq"": 0.03465595178302361, ""delta_mean"": 1.214327335357666, ""direction"": ""increase"", ""score"": 0.042083669582962814}]",23,red_green_ratio,aux_feature,region_mean,-0.7787647843360901,0.4731290808638875,-0.932231605052948,decrease,0.44106588245096784
153,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.7684666236427127, ""p50"": 1.752240538597107, ""p95"": 2.216769814491272}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7110605835914612, ""freq"": 0.5157526254375729, ""delta_mean"": -0.7443517446517944, ""direction"": ""decrease"", ""score"": 0.3839013665532009}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7110605835914612, ""freq"": 0.19797744068455853, ""delta_mean"": -0.8641249537467957, ""direction"": ""decrease"", ""score"": 0.17107724677445313}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7110605835914612, ""freq"": 0.16802800466744458, ""delta_mean"": -0.5859817266464233, ""direction"": ""decrease"", ""score"": 0.09846134029998245}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7110605835914612, ""freq"": 0.0809023726176585, ""delta_mean"": -0.9507637023925781, ""direction"": ""decrease"", ""score"": 0.07691903932230892}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7110605835914612, ""freq"": 0.026837806301050177, ""delta_mean"": 0.9246065616607666, ""direction"": ""increase"", ""score"": 0.02481441180653166}]",19,ndre,aux_feature,region_mean,-0.7110605835914612,0.5157526254375729,-0.7443517446517944,decrease,0.3839013665532009
154,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.3606059609810053, ""p50"": 1.3476436734199524, ""p95"": 1.485141396522522}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8379541039466858, ""freq"": 0.8073217726396917, ""delta_mean"": -0.8705747127532959, ""direction"": ""decrease"", ""score"": 0.7028339203152812}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8379541039466858, ""freq"": 0.12716763005780346, ""delta_mean"": -0.642523467540741, ""direction"": ""decrease"", ""score"": 0.08170818662367804}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8379541039466858, ""freq"": 0.06454720616570328, ""delta_mean"": -0.8402653336524963, ""direction"": ""decrease"", ""score"": 0.05423677972516114}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8379541039466858, ""freq"": 0.0009633911368015414, ""delta_mean"": 0.8560387492179871, ""direction"": ""increase"", ""score"": 0.0008247001437552861}]",23,red_green_ratio,aux_feature,region_mean,-0.8379541039466858,0.8073217726396917,-0.8705747127532959,decrease,0.7028339203152812
155,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.4006026644327545, ""p50"": 1.361817479133606, ""p95"": 1.6344063520431518}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8886712193489075, ""freq"": 0.7745129148949673, ""delta_mean"": -0.9093198776245117, ""direction"": ""decrease"", ""score"": 0.7042799889908955}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8886712193489075, ""freq"": 0.11436187091451419, ""delta_mean"": -0.8566840291023254, ""direction"": ""decrease"", ""score"": 0.09797198835072606}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8886712193489075, ""freq"": 0.07095259249857207, ""delta_mean"": -0.7050485610961914, ""direction"": ""decrease"", ""score"": 0.05002502324716266}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8886712193489075, ""freq"": 0.038586025258615216, ""delta_mean"": -0.9599071145057678, ""direction"": ""decrease"", ""score"": 0.03703900016624401}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8886712193489075, ""freq"": 0.0011423494319984769, ""delta_mean"": 0.8945384621620178, ""direction"": ""increase"", ""score"": 0.001021875504151572}]",23,red_green_ratio,aux_feature,region_mean,-0.8886712193489075,0.7745129148949673,-0.9093198776245117,decrease,0.7042799889908955
156,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.5371732757730805, ""p50"": 1.5333999395370483, ""p95"": 1.698607176542282}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7366127371788025, ""freq"": 0.6946243523316062, ""delta_mean"": -0.7933486700057983, ""direction"": ""decrease"", ""score"": 0.5510793060759189}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7366127371788025, ""freq"": 0.18037564766839378, ""delta_mean"": -0.5240079760551453, ""direction"": ""decrease"", ""score"": 0.09451827806435101}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7366127371788025, ""freq"": 0.08516839378238342, ""delta_mean"": -0.7273021340370178, ""direction"": ""decrease"", ""score"": 0.06194315455043254}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7366127371788025, ""freq"": 0.031411917098445596, ""delta_mean"": -0.7777519822120667, ""direction"": ""decrease"", ""score"": 0.02443068078839717}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7366127371788025, ""freq"": 0.0051813471502590676, ""delta_mean"": -0.40590110421180725, ""direction"": ""decrease"", ""score"": 0.0021031145295948564}]",19,ndre,aux_feature,region_mean,-0.7366127371788025,0.6946243523316062,-0.7933486700057983,decrease,0.5510793060759189
157,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.5636883558320605, ""p50"": 1.5643542408943176, ""p95"": 1.664007157087326}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5559144616127014, ""freq"": 0.6247933884297521, ""delta_mean"": -0.6254898905754089, ""direction"": ""decrease"", ""score"": 0.3908019481611646}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5559144616127014, ""freq"": 0.18677685950413223, ""delta_mean"": -0.40132904052734375, ""direction"": ""decrease"", ""score"": 0.07495897781750387}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5559144616127014, ""freq"": 0.14297520661157026, ""delta_mean"": -0.42967745661735535, ""direction"": ""decrease"", ""score"": 0.0614332231362004}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5559144616127014, ""freq"": 0.04462809917355372, ""delta_mean"": -0.638148844242096, ""direction"": ""decrease"", ""score"": 0.02847936990832494}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5559144616127014, ""freq"": 0.0008264462809917355, ""delta_mean"": -0.2915674149990082, ""direction"": ""decrease"", ""score"": 0.00024096480578430428}]",19,ndre,aux_feature,region_mean,-0.5559144616127014,0.6247933884297521,-0.6254898905754089,decrease,0.3908019481611646
158,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.4699335022531328, ""p50"": 1.4650354385375977, ""p95"": 1.624505352973938}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7035020589828491, ""freq"": 0.6922442244224423, ""delta_mean"": -0.7276166081428528, ""direction"": ""decrease"", ""score"": 0.5036883945807372}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7035020589828491, ""freq"": 0.21287128712871287, ""delta_mean"": -0.6136153340339661, ""direction"": ""decrease"", ""score"": 0.13062108595772545}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7035020589828491, ""freq"": 0.0891089108910891, ""delta_mean"": -0.7269547581672668, ""direction"": ""decrease"", ""score"": 0.06477814676738021}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7035020589828491, ""freq"": 0.005775577557755775, ""delta_mean"": -0.7643294930458069, ""direction"": ""decrease"", ""score"": 0.004414444266766211}]",19,ndre,aux_feature,region_mean,-0.7035020589828491,0.6922442244224423,-0.7276166081428528,decrease,0.5036883945807372
159,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.4789827876997796, ""p50"": 1.4312124252319336, ""p95"": 1.8252149820327759}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8425360321998596, ""freq"": 0.7257438551099612, ""delta_mean"": -0.8909007906913757, ""direction"": ""decrease"", ""score"": 0.6465657743568717}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8425360321998596, ""freq"": 0.1313065976714101, ""delta_mean"": -0.9159275889396667, ""direction"": ""decrease"", ""score"": 0.1202673354170455}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8425360321998596, ""freq"": 0.07891332470892626, ""delta_mean"": -0.5666388869285583, ""direction"": ""decrease"", ""score"": 0.04471535847689788}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8425360321998596, ""freq"": 0.0517464424320828, ""delta_mean"": -0.828954815864563, ""direction"": ""decrease"", ""score"": 0.042895462657933404}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8425360321998596, ""freq"": 0.012289780077619664, ""delta_mean"": 0.9689304828643799, ""direction"": ""increase"", ""score"": 0.011907942544905058}]",23,red_green_ratio,aux_feature,region_mean,-0.8425360321998596,0.7257438551099612,-0.8909007906913757,decrease,0.6465657743568717
